table_name,record_number,primary_key_hint,record_label,record_json
data_dictionary,163,data_dictionary_0163,product_surfaces,"{""table_name"": ""product_surfaces"", ""column_name"": ""surface_name"", ""description"": """", ""example_source"": ""Derived from Amalgam Creator OS, Growth Intel, 7-Signal, Bestie, reliability, and roadmap documents"", ""nullable"": ""no""}"
data_dictionary,164,data_dictionary_0164,product_surfaces,"{""table_name"": ""product_surfaces"", ""column_name"": ""user_type"", ""description"": """", ""example_source"": ""Derived from Amalgam Creator OS, Growth Intel, 7-Signal, Bestie, reliability, and roadmap documents"", ""nullable"": ""no""}"
data_dictionary,165,data_dictionary_0165,product_surfaces,"{""table_name"": ""product_surfaces"", ""column_name"": ""primary_job"", ""description"": """", ""example_source"": ""Derived from Amalgam Creator OS, Growth Intel, 7-Signal, Bestie, reliability, and roadmap documents"", ""nullable"": ""no""}"
data_dictionary,166,data_dictionary_0166,product_surfaces,"{""table_name"": ""product_surfaces"", ""column_name"": ""mvp_scope"", ""description"": """", ""example_source"": ""Derived from Amalgam Creator OS, Growth Intel, 7-Signal, Bestie, reliability, and roadmap documents"", ""nullable"": ""no""}"
data_dictionary,167,data_dictionary_0167,product_surfaces,"{""table_name"": ""product_surfaces"", ""column_name"": ""future_scope"", ""description"": """", ""example_source"": ""Derived from Amalgam Creator OS, Growth Intel, 7-Signal, Bestie, reliability, and roadmap documents"", ""nullable"": ""no""}"
device_targets,1,dev_001,dev_001,"{""device_target_id"": ""dev_001"", ""platform"": ""macOS"", ""phase"": ""Day 1"", ""role"": ""desktop creator studio"", ""supported"": ""true"", ""capture_path"": ""native camera/audio + WebRTC ingest"", ""fallback_path"": ""RTMP fallback + Safe Mode Live""}"
device_targets,2,dev_002,dev_002,"{""device_target_id"": ""dev_002"", ""platform"": ""Windows"", ""phase"": ""Day 1"", ""role"": ""desktop creator studio"", ""supported"": ""true"", ""capture_path"": ""native camera/audio + WebRTC ingest"", ""fallback_path"": ""RTMP fallback + Safe Mode Live""}"
device_targets,3,dev_003,dev_003,"{""device_target_id"": ""dev_003"", ""platform"": ""Linux"", ""phase"": ""Day 1"", ""role"": ""desktop creator studio"", ""supported"": ""true"", ""capture_path"": ""native camera/audio + WebRTC ingest"", ""fallback_path"": ""RTMP fallback + Safe Mode Live""}"
device_targets,4,dev_004,dev_004,"{""device_target_id"": ""dev_004"", ""platform"": ""iPadOS"", ""phase"": ""Day 1"", ""role"": ""mobile creator studio + controller"", ""supported"": ""true"", ""capture_path"": ""native bridge for camera controls where available"", ""fallback_path"": ""cloud offload + reduced effects profile""}"
device_targets,5,dev_005,dev_005,"{""device_target_id"": ""dev_005"", ""platform"": ""iPhone"", ""phase"": ""Phase 2"", ""role"": ""camera source + remote controller"", ""supported"": ""planned"", ""capture_path"": ""phone-to-desktop bridge"", ""fallback_path"": ""controller-only mode""}"
device_targets,6,dev_006,dev_006,"{""device_target_id"": ""dev_006"", ""platform"": ""Android"", ""phase"": ""Phase 2"", ""role"": ""camera source + remote controller"", ""supported"": ""planned"", ""capture_path"": ""phone-to-desktop bridge"", ""fallback_path"": ""controller-only mode""}"
failover_events,1,flr_001,flr_001,"{""failover_event_id"": ""flr_001"", ""stream_id"": ""str_001"", ""module"": ""network_router"", ""failure_type"": ""packet_loss_spike"", ""detected_by"": ""shadow_mode_monitor"", ""recovery_action"": ""auto_reroute_edge_node"", ""downtime_ms"": ""42"", ""viewer_retention_delta_pct"": ""-1.8"", ""resolved"": ""true"", ""severity"": ""medium""}"
failover_events,2,flr_002,flr_002,"{""failover_event_id"": ""flr_002"", ""stream_id"": ""str_002"", ""module"": ""chat_engine"", ""failure_type"": ""chat_websocket_timeout"", ""detected_by"": ""module_health_probe"", ""recovery_action"": ""restart_chat_module_only"", ""downtime_ms"": ""0"", ""viewer_retention_delta_pct"": ""0"", ""resolved"": ""true"", ""severity"": ""low""}"
failover_events,3,flr_003,flr_003,"{""failover_event_id"": ""flr_003"", ""stream_id"": ""str_004"", ""module"": ""vod_audio_processor"", ""failure_type"": ""copyright_risk_detected"", ""detected_by"": ""vod_hygiene_scan"", ""recovery_action"": ""mute_risky_audio_segment"", ""downtime_ms"": ""0"", ""viewer_retention_delta_pct"": ""0"", ""resolved"": ""true"", ""severity"": ""medium""}"
failover_events,4,flr_004,flr_004,"{""failover_event_id"": ""flr_004"", ""stream_id"": ""str_005"", ""module"": ""commerce_overlay"", ""failure_type"": ""overlay_render_lag"", ""detected_by"": ""edge_latency_monitor"", ""recovery_action"": ""degrade_overlay_to_static_cta"", ""downtime_ms"": ""18"", ""viewer_retention_delta_pct"": ""-0.4"", ""resolved"": ""true"", ""severity"": ""low""}"
feature_modules,1,mod_001,WebRTC ingest + RTMP fallback,"{""module_id"": ""mod_001"", ""pillar"": ""Streaming Engine"", ""module_name"": ""WebRTC ingest + RTMP fallback"", ""phase"": ""MVP"", ""status"": ""planned"", ""impact_score"": ""10"", ""complexity_score"": ""8"", ""strategic_priority"": ""critical"", ""owner_team"": ""media_infra"", ""success_metric"": ""sub-second ingest stability""}"
feature_modules,2,mod_002,Safe Mode Live,"{""module_id"": ""mod_002"", ""pillar"": ""Reliability"", ""module_name"": ""Safe Mode Live"", ""phase"": ""MVP"", ""status"": ""planned"", ""impact_score"": ""10"", ""complexity_score"": ""6"", ""strategic_priority"": ""critical"", ""owner_team"": ""reliability"", ""success_metric"": ""stream recovery without full crash""}"
feature_modules,3,mod_003,Shadow Mode failover,"{""module_id"": ""mod_003"", ""pillar"": ""Reliability"", ""module_name"": ""Shadow Mode failover"", ""phase"": ""Phase 1"", ""status"": ""prototype_target"", ""impact_score"": ""10"", ""complexity_score"": ""9"", ""strategic_priority"": ""critical"", ""owner_team"": ""edge_infra"", ""success_metric"": ""sub-50ms class failover target""}"
feature_modules,4,mod_004,Creator Command Center,"{""module_id"": ""mod_004"", ""pillar"": ""Creator OS"", ""module_name"": ""Creator Command Center"", ""phase"": ""MVP"", ""status"": ""planned"", ""impact_score"": ""9"", ""complexity_score"": ""5"", ""strategic_priority"": ""high"", ""owner_team"": ""frontend_product"", ""success_metric"": ""stream setup under 5 minutes""}"
feature_modules,5,mod_005,Bestie optional panel,"{""module_id"": ""mod_005"", ""pillar"": ""AI Assistive Workflow"", ""module_name"": ""Bestie optional panel"", ""phase"": ""MVP"", ""status"": ""planned"", ""impact_score"": ""8"", ""complexity_score"": ""6"", ""strategic_priority"": ""high"", ""owner_team"": ""ai_product"", ""success_metric"": ""creator accepts 30%+ useful suggestions""}"
feature_modules,6,mod_006,Clip Lab + Repurpose Engine,"{""module_id"": ""mod_006"", ""pillar"": ""Growth Engine"", ""module_name"": ""Clip Lab + Repurpose Engine"", ""phase"": ""Phase 1"", ""status"": ""planned"", ""impact_score"": ""9"", ""complexity_score"": ""7"", ""strategic_priority"": ""high"", ""owner_team"": ""growth_media"", ""success_metric"": ""clips distributed per stream""}"
feature_modules,7,mod_007,Raid CRM + partner follow-up,"{""module_id"": ""mod_007"", ""pillar"": ""Community Nexus"", ""module_name"": ""Raid CRM + partner follow-up"", ""phase"": ""Phase 2"", ""status"": ""planned"", ""impact_score"": ""7"", ""complexity_score"": ""5"", ""strategic_priority"": ""medium"", ""owner_team"": ""community"", ""success_metric"": ""reciprocal raids per month""}"
feature_modules,8,mod_008,Escrow + fraud freeze,"{""module_id"": ""mod_008"", ""pillar"": ""Monetization Trust"", ""module_name"": ""Escrow + fraud freeze"", ""phase"": ""Phase 2"", ""status"": ""planned"", ""impact_score"": ""8"", ""complexity_score"": ""8"", ""strategic_priority"": ""high"", ""owner_team"": ""payments"", ""success_metric"": ""chargeback loss rate below threshold""}"
feature_modules,9,mod_009,Growth Intel Pro forecasts,"{""module_id"": ""mod_009"", ""pillar"": ""Analytics"", ""module_name"": ""Growth Intel Pro forecasts"", ""phase"": ""Phase 2"", ""status"": ""planned"", ""impact_score"": ""8"", ""complexity_score"": ""8"", ""strategic_priority"": ""high"", ""owner_team"": ""data_science"", ""success_metric"": ""forecast calibration within confidence bands""}"
feature_modules,10,mod_010,Multi-aspect ratio output,"{""module_id"": ""mod_010"", ""pillar"": ""Viewer Experience"", ""module_name"": ""Multi-aspect ratio output"", ""phase"": ""Phase 2"", ""status"": ""planned"", ""impact_score"": ""8"", ""complexity_score"": ""7"", ""strategic_priority"": ""high"", ""owner_team"": ""media_rendering"", ""success_metric"": ""simultaneous landscape + portrait exports""}"
growth_forecasts,1,crt_001,fcst_001,"{""forecast_id"": ""fcst_001"", ""creator_id"": ""crt_001"", ""horizon_days"": ""30"", ""model_type"": ""ensemble_timeseries_regression"", ""projected_avg_viewers"": ""238"", ""projected_new_followers"": ""1380"", ""projected_engagement_rate_pct"": ""8.7"", ""estimated_revenue_usd"": ""640"", ""confidence_score"": ""82"", ""primary_driver"": ""clip velocity + technical niche positioning"", ""recommended_action_id"": ""bst_001""}"
growth_forecasts,2,crt_002,fcst_002,"{""forecast_id"": ""fcst_002"", ""creator_id"": ""crt_002"", ""horizon_days"": ""30"", ""model_type"": ""gradient_boosting_regression"", ""projected_avg_viewers"": ""42"", ""projected_new_followers"": ""260"", ""projected_engagement_rate_pct"": ""5.1"", ""estimated_revenue_usd"": ""65"", ""confidence_score"": ""68"", ""primary_driver"": ""increase streams per week from 1 to 3"", ""recommended_action_id"": ""bst_002""}"
growth_forecasts,3,crt_003,fcst_003,"{""forecast_id"": ""fcst_003"", ""creator_id"": ""crt_003"", ""horizon_days"": ""30"", ""model_type"": ""prophet_plus_random_forest"", ""projected_avg_viewers"": ""171"", ""projected_new_followers"": ""980"", ""projected_engagement_rate_pct"": ""7.9"", ""estimated_revenue_usd"": ""1150"", ""confidence_score"": ""76"", ""primary_driver"": ""guest collaboration and educational clip pack"", ""recommended_action_id"": ""bst_003""}"
growth_forecasts,4,crt_004,fcst_004,"{""forecast_id"": ""fcst_004"", ""creator_id"": ""crt_004"", ""horizon_days"": ""30"", ""model_type"": ""ensemble_timeseries_regression"", ""projected_avg_viewers"": ""116"", ""projected_new_followers"": ""710"", ""projected_engagement_rate_pct"": ""9.3"", ""estimated_revenue_usd"": ""410"", ""confidence_score"": ""73"", ""primary_driver"": ""watch-time improvement and TikTok clip cadence"", ""recommended_action_id"": ""bst_004""}"
growth_forecasts,5,crt_005,fcst_005,"{""forecast_id"": ""fcst_005"", ""creator_id"": ""crt_005"", ""horizon_days"": ""30"", ""model_type"": ""ensemble_timeseries_regression"", ""projected_avg_viewers"": ""465"", ""projected_new_followers"": ""5200"", ""projected_engagement_rate_pct"": ""11.2"", ""estimated_revenue_usd"": ""7800"", ""confidence_score"": ""88"", ""primary_driver"": ""ephemeral events and commerce overlay"", ""recommended_action_id"": ""bst_005""}"
import_order,1,import_order_0001,1,"{""import_step"": ""1"", ""table_name"": ""organizations"", ""csv_file"": ""organizations.csv"", ""depends_on"": """", ""load_reason"": ""Root organization/product metadata""}"
import_order,2,import_order_0002,2,"{""import_step"": ""2"", ""table_name"": ""creators"", ""csv_file"": ""creators.csv"", ""depends_on"": ""organizations"", ""load_reason"": ""Creator records depend on organization""}"
import_order,3,import_order_0003,3,"{""import_step"": ""3"", ""table_name"": ""platform_accounts"", ""csv_file"": ""platform_accounts.csv"", ""depends_on"": ""creators"", ""load_reason"": ""External platform accounts depend on creators""}"
import_order,4,import_order_0004,4,"{""import_step"": ""4"", ""table_name"": ""streams"", ""csv_file"": ""streams.csv"", ""depends_on"": ""creators"", ""load_reason"": ""Streams depend on creators""}"
import_order,5,import_order_0005,5,"{""import_step"": ""5"", ""table_name"": ""signal_definitions"", ""csv_file"": ""signal_definitions.csv"", ""depends_on"": """", ""load_reason"": ""Metric definitions""}"
import_order,6,import_order_0006,6,"{""import_step"": ""6"", ""table_name"": ""stream_signal_metrics"", ""csv_file"": ""stream_signal_metrics.csv"", ""depends_on"": ""streams;signal_definitions"", ""load_reason"": ""Facts depend on stream and signal definitions""}"
import_order,7,import_order_0007,7,"{""import_step"": ""7"", ""table_name"": ""bestie_actions"", ""csv_file"": ""bestie_actions.csv"", ""depends_on"": ""streams;creators"", ""load_reason"": ""AI suggestion records""}"
import_order,8,import_order_0008,8,"{""import_step"": ""8"", ""table_name"": ""clip_pipeline"", ""csv_file"": ""clip_pipeline.csv"", ""depends_on"": ""streams;creators"", ""load_reason"": ""Short-form repurpose queue""}"
import_order,9,import_order_0009,9,"{""import_step"": ""9"", ""table_name"": ""raid_crm"", ""csv_file"": ""raid_crm.csv"", ""depends_on"": ""creators"", ""load_reason"": ""Community relationship records""}"
import_order,10,import_order_0010,10,"{""import_step"": ""10"", ""table_name"": ""monetization_events"", ""csv_file"": ""monetization_events.csv"", ""depends_on"": ""creators;streams"", ""load_reason"": ""Revenue and trust events""}"
import_order,11,import_order_0011,11,"{""import_step"": ""11"", ""table_name"": ""failover_events"", ""csv_file"": ""failover_events.csv"", ""depends_on"": ""streams"", ""load_reason"": ""Reliability incidents""}"
import_order,12,import_order_0012,12,"{""import_step"": ""12"", ""table_name"": ""growth_forecasts"", ""csv_file"": ""growth_forecasts.csv"", ""depends_on"": ""creators;bestie_actions"", ""load_reason"": ""Forecast outputs and recommendations""}"
import_order,13,import_order_0013,13,"{""import_step"": ""13"", ""table_name"": ""feature_modules"", ""csv_file"": ""feature_modules.csv"", ""depends_on"": """", ""load_reason"": ""Roadmap / product module data""}"
import_order,14,import_order_0014,14,"{""import_step"": ""14"", ""table_name"": ""competitor_matrix"", ""csv_file"": ""competitor_matrix.csv"", ""depends_on"": """", ""load_reason"": ""Strategic comparison""}"
import_order,15,import_order_0015,15,"{""import_step"": ""15"", ""table_name"": ""device_targets"", ""csv_file"": ""device_targets.csv"", ""depends_on"": """", ""load_reason"": ""Platform roadmap""}"
import_order,16,import_order_0016,16,"{""import_step"": ""16"", ""table_name"": ""product_surfaces"", ""csv_file"": ""product_surfaces.csv"", ""depends_on"": """", ""load_reason"": ""UX surface database""}"
manifest,1,manifest_0001,organizations.csv,"{""file_name"": ""organizations.csv"", ""row_count"": ""1"", ""purpose"": ""Product ownership, legal attribution, and repository-level metadata.""}"
manifest,2,manifest_0002,creators.csv,"{""file_name"": ""creators.csv"", ""row_count"": ""5"", ""purpose"": ""Creator accounts and onboarding state.""}"
manifest,3,manifest_0003,platform_accounts.csv,"{""file_name"": ""platform_accounts.csv"", ""row_count"": ""20"", ""purpose"": ""Connected external platform accounts across Twitch, YouTube Live, Kick, and TikTok Live.""}"
manifest,4,manifest_0004,streams.csv,"{""file_name"": ""streams.csv"", ""row_count"": ""5"", ""purpose"": ""Stream lifecycle records with health, mode, and reliability settings.""}"
manifest,5,manifest_0005,signal_definitions.csv,"{""file_name"": ""signal_definitions.csv"", ""row_count"": ""7"", ""purpose"": ""Canonical 7-Signal algorithmic health monitor configuration.""}"
manifest,6,manifest_0006,stream_signal_metrics.csv,"{""file_name"": ""stream_signal_metrics.csv"", ""row_count"": ""35"", ""purpose"": ""Per-stream metric observations and normalized signal scores.""}"
manifest,7,manifest_0007,bestie_actions.csv,"{""file_name"": ""bestie_actions.csv"", ""row_count"": ""5"", ""purpose"": ""Optional Bestie panel suggestions, triggers, and accepted actions.""}"
manifest,8,manifest_0008,clip_pipeline.csv,"{""file_name"": ""clip_pipeline.csv"", ""row_count"": ""6"", ""purpose"": ""Repurpose engine queue for TikTok, Reels, Shorts, and other short-form distribution.""}"
manifest,9,manifest_0009,raid_crm.csv,"{""file_name"": ""raid_crm.csv"", ""row_count"": ""5"", ""purpose"": ""Creator CRM for raid partners, guests, and collaborator follow-up.""}"
manifest,10,manifest_0010,monetization_events.csv,"{""file_name"": ""monetization_events.csv"", ""row_count"": ""5"", ""purpose"": ""Revenue, escrow, fraud, and payout-status events.""}"
manifest,11,manifest_0011,failover_events.csv,"{""file_name"": ""failover_events.csv"", ""row_count"": ""4"", ""purpose"": ""Reliability incidents and recovery actions.""}"
manifest,12,manifest_0012,growth_forecasts.csv,"{""file_name"": ""growth_forecasts.csv"", ""row_count"": ""5"", ""purpose"": ""Predictive Growth Intel forecast outputs with confidence scores.""}"
manifest,13,manifest_0013,feature_modules.csv,"{""file_name"": ""feature_modules.csv"", ""row_count"": ""10"", ""purpose"": ""Product roadmap module matrix by phase, priority, impact, and complexity.""}"
manifest,14,manifest_0014,competitor_matrix.csv,"{""file_name"": ""competitor_matrix.csv"", ""row_count"": ""7"", ""purpose"": ""Strategic positioning matrix against major live-streaming competitors.""}"
manifest,15,manifest_0015,device_targets.csv,"{""file_name"": ""device_targets.csv"", ""row_count"": ""6"", ""purpose"": ""Supported platform/device roadmap.""}"
manifest,16,manifest_0016,product_surfaces.csv,"{""file_name"": ""product_surfaces.csv"", ""row_count"": ""7"", ""purpose"": ""UX surfaces and product jobs-to-be-done.""}"
manifest,17,manifest_0017,schema_postgres.sql,"{""file_name"": ""schema_postgres.sql"", ""row_count"": """", ""purpose"": ""Optional PostgreSQL starter schema for the seed CSVs""}"
monetization_events,1,mon_001,mon_001,"{""monetization_event_id"": ""mon_001"", ""creator_id"": ""crt_001"", ""stream_id"": ""str_001"", ""source_type"": ""subscription"", ""gross_amount_usd"": ""86.0"", ""platform_fee_pct"": ""20"", ""trust_flag"": ""clear"", ""escrow_required"": ""false"", ""payout_status"": ""probation_hold"", ""risk_score"": ""12"", ""notes"": ""Held until probation window ends""}"
monetization_events,2,mon_002,mon_002,"{""monetization_event_id"": ""mon_002"", ""creator_id"": ""crt_002"", ""stream_id"": ""str_002"", ""source_type"": ""tip"", ""gross_amount_usd"": ""14.5"", ""platform_fee_pct"": ""15"", ""trust_flag"": ""new_account_limit"", ""escrow_required"": ""false"", ""payout_status"": ""probation_hold"", ""risk_score"": ""28"", ""notes"": ""Low amount; no fraud pattern""}"
monetization_events,3,mon_003,mon_003,"{""monetization_event_id"": ""mon_003"", ""creator_id"": ""crt_003"", ""stream_id"": ""str_003"", ""source_type"": ""sponsor_escrow"", ""gross_amount_usd"": ""750.0"", ""platform_fee_pct"": ""8"", ""trust_flag"": ""contract_pending"", ""escrow_required"": ""true"", ""payout_status"": ""escrow_review"", ""risk_score"": ""35"", ""notes"": ""Sponsor brief awaiting creator acceptance""}"
monetization_events,4,mon_004,mon_004,"{""monetization_event_id"": ""mon_004"", ""creator_id"": ""crt_004"", ""stream_id"": ""str_004"", ""source_type"": ""digital_drop"", ""gross_amount_usd"": ""116.0"", ""platform_fee_pct"": ""12"", ""trust_flag"": ""copyright_review"", ""escrow_required"": ""false"", ""payout_status"": ""review"", ""risk_score"": ""41"", ""notes"": ""VOD hygiene action required""}"
monetization_events,5,mon_005,mon_005,"{""monetization_event_id"": ""mon_005"", ""creator_id"": ""crt_005"", ""stream_id"": ""str_005"", ""source_type"": ""merch_overlay"", ""gross_amount_usd"": ""3420.0"", ""platform_fee_pct"": ""10"", ""trust_flag"": ""clear"", ""escrow_required"": ""false"", ""payout_status"": ""approved"", ""risk_score"": ""9"", ""notes"": ""Verified account, payout enabled""}"
organizations,1,org_swd_001,org_swd_001,"{""organization_id"": ""org_swd_001"", ""organization_name"": ""Sierra Warren Developments, LLC"", ""product_name"": ""Amalgam"", ""internal_codename"": ""PulseStream"", ""positioning"": ""Resilient Creator Operating System"", ""license"": ""Apache License 2.0"", ""repo_name"": ""Amalgam_Streaming_Platform"", ""owner_name"": ""Sierra N. Warren"", ""created_at"": ""2026-06-06"", ""status"": ""active_design_development""}"
platform_accounts,1,pa_001_01,pa_001_01,"{""platform_account_id"": ""pa_001_01"", ""creator_id"": ""crt_001"", ""platform"": ""Twitch"", ""platform_handle"": ""sierra_builds_live_twitch"", ""connected"": ""true"", ""follower_count"": ""1850"", ""avg_concurrent_viewers_30d"": ""36"", ""subscriber_count"": ""105"", ""sync_status"": ""healthy"", ""last_synced_at"": ""2026-06-06T09:00:00Z""}"
platform_accounts,2,pa_001_02,pa_001_02,"{""platform_account_id"": ""pa_001_02"", ""creator_id"": ""crt_001"", ""platform"": ""YouTube Live"", ""platform_handle"": ""sierra_builds_live_youtube"", ""connected"": ""true"", ""follower_count"": ""920"", ""avg_concurrent_viewers_30d"": ""6"", ""subscriber_count"": ""35"", ""sync_status"": ""healthy"", ""last_synced_at"": ""2026-06-06T09:00:00Z""}"
platform_accounts,3,pa_001_03,pa_001_03,"{""platform_account_id"": ""pa_001_03"", ""creator_id"": ""crt_001"", ""platform"": ""Kick"", ""platform_handle"": ""sierra_builds_live_kick"", ""connected"": ""true"", ""follower_count"": ""210"", ""avg_concurrent_viewers_30d"": ""3"", ""subscriber_count"": ""6"", ""sync_status"": ""healthy"", ""last_synced_at"": ""2026-06-06T09:00:00Z""}"
platform_accounts,4,pa_001_04,pa_001_04,"{""platform_account_id"": ""pa_001_04"", ""creator_id"": ""crt_001"", ""platform"": ""TikTok Live"", ""platform_handle"": ""sierra_builds_live_tt"", ""connected"": ""true"", ""follower_count"": ""3300"", ""avg_concurrent_viewers_30d"": ""56"", ""subscriber_count"": ""250"", ""sync_status"": ""healthy"", ""last_synced_at"": ""2026-06-06T09:00:00Z""}"
platform_accounts,5,pa_002_01,pa_002_01,"{""platform_account_id"": ""pa_002_01"", ""creator_id"": ""crt_002"", ""platform"": ""Twitch"", ""platform_handle"": ""pixel_praxis_twitch"", ""connected"": ""true"", ""follower_count"": ""140"", ""avg_concurrent_viewers_30d"": ""3"", ""subscriber_count"": ""5"", ""sync_status"": ""healthy"", ""last_synced_at"": ""2026-06-06T09:00:00Z""}"
platform_accounts,6,pa_002_02,pa_002_02,"{""platform_account_id"": ""pa_002_02"", ""creator_id"": ""crt_002"", ""platform"": ""YouTube Live"", ""platform_handle"": ""pixel_praxis_youtube"", ""connected"": ""true"", ""follower_count"": ""55"", ""avg_concurrent_viewers_30d"": ""3"", ""subscriber_count"": ""2"", ""sync_status"": ""needs_reauth"", ""last_synced_at"": ""2026-06-06T09:00:00Z""}"
platform_accounts,7,pa_002_03,pa_002_03,"{""platform_account_id"": ""pa_002_03"", ""creator_id"": ""crt_002"", ""platform"": ""Kick"", ""platform_handle"": ""pixel_praxis_kick"", ""connected"": ""pending"", ""follower_count"": ""18"", ""avg_concurrent_viewers_30d"": ""3"", ""subscriber_count"": ""1"", ""sync_status"": ""needs_reauth"", ""last_synced_at"": ""2026-06-06T09:00:00Z""}"
platform_accounts,8,pa_002_04,pa_002_04,"{""platform_account_id"": ""pa_002_04"", ""creator_id"": ""crt_002"", ""platform"": ""TikTok Live"", ""platform_handle"": ""pixel_praxis_tt"", ""connected"": ""true"", ""follower_count"": ""600"", ""avg_concurrent_viewers_30d"": ""5"", ""subscriber_count"": ""41"", ""sync_status"": ""healthy"", ""last_synced_at"": ""2026-06-06T09:00:00Z""}"
platform_accounts,9,pa_003_01,pa_003_01,"{""platform_account_id"": ""pa_003_01"", ""creator_id"": ""crt_003"", ""platform"": ""Twitch"", ""platform_handle"": ""labcast_renee_twitch"", ""connected"": ""true"", ""follower_count"": ""4300"", ""avg_concurrent_viewers_30d"": ""68"", ""subscriber_count"": ""259"", ""sync_status"": ""healthy"", ""last_synced_at"": ""2026-06-06T09:00:00Z""}"
platform_accounts,10,pa_003_02,pa_003_02,"{""platform_account_id"": ""pa_003_02"", ""creator_id"": ""crt_003"", ""platform"": ""YouTube Live"", ""platform_handle"": ""labcast_renee_youtube"", ""connected"": ""true"", ""follower_count"": ""12500"", ""avg_concurrent_viewers_30d"": ""181"", ""subscriber_count"": ""828"", ""sync_status"": ""healthy"", ""last_synced_at"": ""2026-06-06T09:00:00Z""}"
platform_accounts,11,pa_003_03,pa_003_03,"{""platform_account_id"": ""pa_003_03"", ""creator_id"": ""crt_003"", ""platform"": ""Kick"", ""platform_handle"": ""labcast_renee_kick"", ""connected"": ""true"", ""follower_count"": ""560"", ""avg_concurrent_viewers_30d"": ""8"", ""subscriber_count"": ""20"", ""sync_status"": ""healthy"", ""last_synced_at"": ""2026-06-06T09:00:00Z""}"
platform_accounts,12,pa_003_04,pa_003_04,"{""platform_account_id"": ""pa_003_04"", ""creator_id"": ""crt_003"", ""platform"": ""TikTok Live"", ""platform_handle"": ""labcast_renee_tt"", ""connected"": ""true"", ""follower_count"": ""8100"", ""avg_concurrent_viewers_30d"": ""200"", ""subscriber_count"": ""582"", ""sync_status"": ""healthy"", ""last_synced_at"": ""2026-06-06T09:00:00Z""}"
platform_accounts,13,pa_004_01,pa_004_01,"{""platform_account_id"": ""pa_004_01"", ""creator_id"": ""crt_004"", ""platform"": ""Twitch"", ""platform_handle"": ""cosmic_cartel_twitch"", ""connected"": ""true"", ""follower_count"": ""870"", ""avg_concurrent_viewers_30d"": ""11"", ""subscriber_count"": ""50"", ""sync_status"": ""healthy"", ""last_synced_at"": ""2026-06-06T09:00:00Z""}"
platform_accounts,14,pa_004_02,pa_004_02,"{""platform_account_id"": ""pa_004_02"", ""creator_id"": ""crt_004"", ""platform"": ""YouTube Live"", ""platform_handle"": ""cosmic_cartel_youtube"", ""connected"": ""true"", ""follower_count"": ""420"", ""avg_concurrent_viewers_30d"": ""7"", ""subscriber_count"": ""10"", ""sync_status"": ""healthy"", ""last_synced_at"": ""2026-06-06T09:00:00Z""}"
platform_accounts,15,pa_004_03,pa_004_03,"{""platform_account_id"": ""pa_004_03"", ""creator_id"": ""crt_004"", ""platform"": ""Kick"", ""platform_handle"": ""cosmic_cartel_kick"", ""connected"": ""true"", ""follower_count"": ""350"", ""avg_concurrent_viewers_30d"": ""8"", ""subscriber_count"": ""9"", ""sync_status"": ""healthy"", ""last_synced_at"": ""2026-06-06T09:00:00Z""}"
platform_accounts,16,pa_004_04,pa_004_04,"{""platform_account_id"": ""pa_004_04"", ""creator_id"": ""crt_004"", ""platform"": ""TikTok Live"", ""platform_handle"": ""cosmic_cartel_tt"", ""connected"": ""true"", ""follower_count"": ""2200"", ""avg_concurrent_viewers_30d"": ""49"", ""subscriber_count"": ""104"", ""sync_status"": ""healthy"", ""last_synced_at"": ""2026-06-06T09:00:00Z""}"
platform_accounts,17,pa_005_01,pa_005_01,"{""platform_account_id"": ""pa_005_01"", ""creator_id"": ""crt_005"", ""platform"": ""Twitch"", ""platform_handle"": ""foundry_fm_twitch"", ""connected"": ""true"", ""follower_count"": ""9600"", ""avg_concurrent_viewers_30d"": ""76"", ""subscriber_count"": ""536"", ""sync_status"": ""healthy"", ""last_synced_at"": ""2026-06-06T09:00:00Z""}"
platform_accounts,18,pa_005_02,pa_005_02,"{""platform_account_id"": ""pa_005_02"", ""creator_id"": ""crt_005"", ""platform"": ""YouTube Live"", ""platform_handle"": ""foundry_fm_youtube"", ""connected"": ""true"", ""follower_count"": ""18200"", ""avg_concurrent_viewers_30d"": ""220"", ""subscriber_count"": ""1099"", ""sync_status"": ""healthy"", ""last_synced_at"": ""2026-06-06T09:00:00Z""}"
platform_accounts,19,pa_005_03,pa_005_03,"{""platform_account_id"": ""pa_005_03"", ""creator_id"": ""crt_005"", ""platform"": ""Kick"", ""platform_handle"": ""foundry_fm_kick"", ""connected"": ""true"", ""follower_count"": ""1700"", ""avg_concurrent_viewers_30d"": ""20"", ""subscriber_count"": ""46"", ""sync_status"": ""healthy"", ""last_synced_at"": ""2026-06-06T09:00:00Z""}"
platform_accounts,20,pa_005_04,pa_005_04,"{""platform_account_id"": ""pa_005_04"", ""creator_id"": ""crt_005"", ""platform"": ""TikTok Live"", ""platform_handle"": ""foundry_fm_tt"", ""connected"": ""true"", ""follower_count"": ""42500"", ""avg_concurrent_viewers_30d"": ""515"", ""subscriber_count"": ""1801"", ""sync_status"": ""healthy"", ""last_synced_at"": ""2026-06-06T09:00:00Z""}"
